2026-07-24 17:36:18 INFO  [main] ExcelUtils - Reading Excel file : src/main/resources/testdata/LoginData.xlsx
2026-07-25 08:08:09 INFO  [main] ExtentReportManager - Extent Report flushed
2026-07-25 08:11:05 INFO  [main] TestListener - ========== Test Execution Started ==========
2026-07-25 08:11:05 INFO  [main] ExtentReportManager - Extent Report Created : C:\Users\HP\Desktop\Project\selenium-testng-framework\reports\AutomationReport_20260725_081105.html
2026-07-25 08:11:05 INFO  [TestNG-test=End To End Test-1] BaseTest - ========== Starting Test : verifyEndToEndPurchaseFlow ==========
2026-07-25 08:11:05 INFO  [TestNG-test=End To End Test-1] ConfigReader - Loading config.properties file
2026-07-25 08:11:05 INFO  [TestNG-test=End To End Test-1] ConfigReader - Configuration loaded successfully
2026-07-25 08:11:05 INFO  [TestNG-test=End To End Test-1] DriverFactory - Initializing browser : CHROME
2026-07-25 08:11:07 INFO  [TestNG-test=End To End Test-1] DriverFactory - CHROME browser launched successfully
2026-07-25 08:11:07 INFO  [TestNG-test=End To End Test-1] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 08:11:10 INFO  [TestNG-test=End To End Test-1] TestListener - Test Started : com.amol.automation.tests.EndToEndTest.verifyEndToEndPurchaseFlow
2026-07-25 08:11:10 INFO  [TestNG-test=End To End Test-1] ExtentReportManager - Extent Test Created : com.amol.automation.tests.EndToEndTest.verifyEndToEndPurchaseFlow
2026-07-25 08:11:10 INFO  [TestNG-test=End To End Test-1] EndToEndTest - ===== End To End Purchase Started =====
2026-07-25 08:11:10 INFO  [TestNG-test=End To End Test-1] LoginPage - Starting login process
2026-07-25 08:11:10 INFO  [TestNG-test=End To End Test-1] LoginPage - Entering username : standard_user
2026-07-25 08:11:10 INFO  [TestNG-test=End To End Test-1] BasePage - Entering text : standard_user
2026-07-25 08:11:11 INFO  [TestNG-test=End To End Test-1] LoginPage - Entering password
2026-07-25 08:11:11 INFO  [TestNG-test=End To End Test-1] BasePage - Entering text : secret_sauce
2026-07-25 08:11:11 INFO  [TestNG-test=End To End Test-1] LoginPage - Clicking Login button
2026-07-25 08:11:11 INFO  [TestNG-test=End To End Test-1] BasePage - Clicking element : [[ChromeDriver: chrome on windows (12dd1d497bc5dc3ee6485648afad5d90)] -> id: login-button]
2026-07-25 08:11:11 INFO  [TestNG-test=End To End Test-1] LoginPage - Login successful, navigating to Home Page
2026-07-25 08:11:11 INFO  [TestNG-test=End To End Test-1] BasePage - Getting text : Products
2026-07-25 08:11:11 INFO  [TestNG-test=End To End Test-1] CartPage - Getting Cart page title
2026-07-25 08:11:11 INFO  [TestNG-test=End To End Test-1] BasePage - Getting text : Products
2026-07-25 08:11:11 ERROR [TestNG-test=End To End Test-1] TestListener - Test Failed : verifyEndToEndPurchaseFlow
2026-07-25 08:11:12 INFO  [TestNG-test=End To End Test-1] ScreenshotUtils - Screenshot captured successfully : C:\Users\HP\Desktop\Project\selenium-testng-framework\screenshots\verifyEndToEndPurchaseFlow_20260725_081111.png
2026-07-25 08:11:12 INFO  [TestNG-test=End To End Test-1] BaseTest - Cleaning test execution
2026-07-25 08:11:12 INFO  [TestNG-test=End To End Test-1] DriverFactory - Closing browser
2026-07-25 08:11:12 INFO  [TestNG-test=End To End Test-1] DriverFactory - Browser closed successfully
2026-07-25 08:11:12 INFO  [TestNG-test=End To End Test-1] BaseTest - ========== Test Execution Completed ==========
2026-07-25 08:11:12 INFO  [main] TestListener - ========== Test Execution Completed ==========
2026-07-25 08:11:12 INFO  [main] ExtentReportManager - Extent Report flushed
2026-07-25 08:22:52 INFO  [main] TestListener - ========== Test Execution Started ==========
2026-07-25 08:22:52 INFO  [main] ExtentReportManager - Extent Report Created : C:\Users\HP\Desktop\Project\selenium-testng-framework\reports\AutomationReport_20260725_082252.html
2026-07-25 08:22:52 INFO  [TestNG-test=End To End Test-1] BaseTest - ========== Starting Test : verifyEndToEndPurchaseFlow ==========
2026-07-25 08:22:52 INFO  [TestNG-test=End To End Test-1] ConfigReader - Loading config.properties file
2026-07-25 08:22:52 INFO  [TestNG-test=End To End Test-1] ConfigReader - Configuration loaded successfully
2026-07-25 08:22:52 INFO  [TestNG-test=End To End Test-1] DriverFactory - Initializing browser : CHROME
2026-07-25 08:22:55 INFO  [TestNG-test=End To End Test-1] DriverFactory - CHROME browser launched successfully
2026-07-25 08:22:55 INFO  [TestNG-test=End To End Test-1] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 08:22:57 INFO  [TestNG-test=End To End Test-1] TestListener - Test Started : com.amol.automation.tests.EndToEndTest.verifyEndToEndPurchaseFlow
2026-07-25 08:22:57 INFO  [TestNG-test=End To End Test-1] ExtentReportManager - Extent Test Created : com.amol.automation.tests.EndToEndTest.verifyEndToEndPurchaseFlow
2026-07-25 08:22:57 INFO  [TestNG-test=End To End Test-1] EndToEndTest - ===== End To End Purchase Started =====
2026-07-25 08:22:57 INFO  [TestNG-test=End To End Test-1] LoginPage - Starting login process
2026-07-25 08:22:57 INFO  [TestNG-test=End To End Test-1] LoginPage - Entering username : standard_user
2026-07-25 08:22:57 INFO  [TestNG-test=End To End Test-1] BasePage - Entering text : standard_user
2026-07-25 08:22:58 INFO  [TestNG-test=End To End Test-1] LoginPage - Entering password
2026-07-25 08:22:58 INFO  [TestNG-test=End To End Test-1] BasePage - Entering text : secret_sauce
2026-07-25 08:22:58 INFO  [TestNG-test=End To End Test-1] LoginPage - Clicking Login button
2026-07-25 08:22:58 INFO  [TestNG-test=End To End Test-1] BasePage - Clicking element : [[ChromeDriver: chrome on windows (ac05baaa851813c43e5aa5601541807a)] -> id: login-button]
2026-07-25 08:22:58 INFO  [TestNG-test=End To End Test-1] LoginPage - Login successful, navigating to Home Page
2026-07-25 08:22:58 INFO  [TestNG-test=End To End Test-1] BasePage - Getting text : Products
2026-07-25 08:22:58 INFO  [TestNG-test=End To End Test-1] CartPage - Getting Cart page title
2026-07-25 08:22:59 INFO  [TestNG-test=End To End Test-1] BasePage - Getting text : Your Cart
2026-07-25 08:22:59 INFO  [TestNG-test=End To End Test-1] CartPage - Getting product name
2026-07-25 08:22:59 INFO  [TestNG-test=End To End Test-1] BasePage - Getting text : Sauce Labs Backpack
2026-07-25 08:22:59 INFO  [TestNG-test=End To End Test-1] CartPage - Proceeding to Checkout
2026-07-25 08:22:59 INFO  [TestNG-test=End To End Test-1] BasePage - Clicking element : [[ChromeDriver: chrome on windows (ac05baaa851813c43e5aa5601541807a)] -> id: checkout]
2026-07-25 08:22:59 INFO  [TestNG-test=End To End Test-1] CheckoutPage - Getting Checkout page title
2026-07-25 08:22:59 INFO  [TestNG-test=End To End Test-1] BasePage - Getting text : Your Cart
2026-07-25 08:22:59 ERROR [TestNG-test=End To End Test-1] TestListener - Test Failed : verifyEndToEndPurchaseFlow
2026-07-25 08:22:59 INFO  [TestNG-test=End To End Test-1] ScreenshotUtils - Screenshot captured successfully : C:\Users\HP\Desktop\Project\selenium-testng-framework\screenshots\verifyEndToEndPurchaseFlow_20260725_082259.png
2026-07-25 08:22:59 INFO  [TestNG-test=End To End Test-1] BaseTest - Cleaning test execution
2026-07-25 08:22:59 INFO  [TestNG-test=End To End Test-1] DriverFactory - Closing browser
2026-07-25 08:22:59 INFO  [TestNG-test=End To End Test-1] DriverFactory - Browser closed successfully
2026-07-25 08:22:59 INFO  [TestNG-test=End To End Test-1] BaseTest - ========== Test Execution Completed ==========
2026-07-25 08:22:59 INFO  [main] TestListener - ========== Test Execution Completed ==========
2026-07-25 08:23:00 INFO  [main] ExtentReportManager - Extent Report flushed
2026-07-25 08:26:30 INFO  [main] TestListener - ========== Test Execution Started ==========
2026-07-25 08:26:30 INFO  [main] ExtentReportManager - Extent Report Created : C:\Users\HP\Desktop\Project\selenium-testng-framework\reports\AutomationReport_20260725_082630.html
2026-07-25 08:26:30 INFO  [TestNG-test=End To End Test-1] BaseTest - ========== Starting Test : verifyEndToEndPurchaseFlow ==========
2026-07-25 08:26:30 INFO  [TestNG-test=End To End Test-1] ConfigReader - Loading config.properties file
2026-07-25 08:26:30 INFO  [TestNG-test=End To End Test-1] ConfigReader - Configuration loaded successfully
2026-07-25 08:26:30 INFO  [TestNG-test=End To End Test-1] DriverFactory - Initializing browser : CHROME
2026-07-25 08:26:32 INFO  [TestNG-test=End To End Test-1] DriverFactory - CHROME browser launched successfully
2026-07-25 08:26:32 INFO  [TestNG-test=End To End Test-1] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 08:26:35 INFO  [TestNG-test=End To End Test-1] TestListener - Test Started : com.amol.automation.tests.EndToEndTest.verifyEndToEndPurchaseFlow
2026-07-25 08:26:35 INFO  [TestNG-test=End To End Test-1] ExtentReportManager - Extent Test Created : com.amol.automation.tests.EndToEndTest.verifyEndToEndPurchaseFlow
2026-07-25 08:26:35 INFO  [TestNG-test=End To End Test-1] EndToEndTest - ===== End To End Purchase Started =====
2026-07-25 08:26:35 INFO  [TestNG-test=End To End Test-1] LoginPage - Starting login process
2026-07-25 08:26:35 INFO  [TestNG-test=End To End Test-1] LoginPage - Entering username : standard_user
2026-07-25 08:26:35 INFO  [TestNG-test=End To End Test-1] BasePage - Entering text : standard_user
2026-07-25 08:26:35 INFO  [TestNG-test=End To End Test-1] LoginPage - Entering password
2026-07-25 08:26:35 INFO  [TestNG-test=End To End Test-1] BasePage - Entering text : secret_sauce
2026-07-25 08:26:35 INFO  [TestNG-test=End To End Test-1] LoginPage - Clicking Login button
2026-07-25 08:26:35 INFO  [TestNG-test=End To End Test-1] BasePage - Clicking element : [[ChromeDriver: chrome on windows (041a3231b2424d6789f16524a566131a)] -> id: login-button]
2026-07-25 08:26:35 INFO  [TestNG-test=End To End Test-1] LoginPage - Login successful, navigating to Home Page
2026-07-25 08:26:36 INFO  [TestNG-test=End To End Test-1] BasePage - Getting text : Products
2026-07-25 08:26:36 INFO  [TestNG-test=End To End Test-1] CartPage - Getting cart title
2026-07-25 08:26:36 INFO  [TestNG-test=End To End Test-1] BasePage - Getting text : Products
2026-07-25 08:26:36 ERROR [TestNG-test=End To End Test-1] TestListener - Test Failed : verifyEndToEndPurchaseFlow
2026-07-25 08:26:36 INFO  [TestNG-test=End To End Test-1] ScreenshotUtils - Screenshot captured successfully : C:\Users\HP\Desktop\Project\selenium-testng-framework\screenshots\verifyEndToEndPurchaseFlow_20260725_082636.png
2026-07-25 08:26:36 INFO  [TestNG-test=End To End Test-1] BaseTest - Cleaning test execution
2026-07-25 08:26:36 INFO  [TestNG-test=End To End Test-1] DriverFactory - Closing browser
2026-07-25 08:26:36 INFO  [TestNG-test=End To End Test-1] DriverFactory - Browser closed successfully
2026-07-25 08:26:36 INFO  [TestNG-test=End To End Test-1] BaseTest - ========== Test Execution Completed ==========
2026-07-25 08:26:36 INFO  [main] TestListener - ========== Test Execution Completed ==========
2026-07-25 08:26:37 INFO  [main] ExtentReportManager - Extent Report flushed
2026-07-25 08:32:30 INFO  [main] BaseTest - ========== Starting Test : verifyEndToEndPurchaseFlow ==========
2026-07-25 08:32:30 INFO  [main] ConfigReader - Loading config.properties file
2026-07-25 08:32:30 INFO  [main] ConfigReader - Configuration loaded successfully
2026-07-25 08:32:30 INFO  [main] DriverFactory - Initializing browser : CHROME
2026-07-25 08:32:32 INFO  [main] DriverFactory - CHROME browser launched successfully
2026-07-25 08:32:32 INFO  [main] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 08:32:35 INFO  [main] EndToEndTest - ===== End To End Purchase Started =====
2026-07-25 08:32:35 INFO  [main] LoginPage - Starting login process
2026-07-25 08:32:35 INFO  [main] LoginPage - Entering username : standard_user
2026-07-25 08:32:35 INFO  [main] BasePage - Entering text : standard_user
2026-07-25 08:32:35 INFO  [main] LoginPage - Entering password
2026-07-25 08:32:35 INFO  [main] BasePage - Entering text : secret_sauce
2026-07-25 08:32:35 INFO  [main] LoginPage - Clicking Login button
2026-07-25 08:32:35 INFO  [main] BasePage - Clicking element : [[ChromeDriver: chrome on windows (851654302d1195a3e675a27f65d0e7a1)] -> id: login-button]
2026-07-25 08:32:35 INFO  [main] LoginPage - Login successful, navigating to Home Page
2026-07-25 08:32:35 INFO  [main] EndToEndTest - Login completed
2026-07-25 08:32:35 INFO  [main] BasePage - Getting text : Products
2026-07-25 08:32:35 INFO  [main] EndToEndTest - Product page verified
2026-07-25 08:32:36 INFO  [main] EndToEndTest - Product added to cart
2026-07-25 08:32:36 INFO  [main] CartPage - Getting cart title
2026-07-25 08:32:36 INFO  [main] BasePage - Getting text : Your Cart
2026-07-25 08:32:36 INFO  [main] EndToEndTest - Cart verified
2026-07-25 08:32:36 INFO  [main] CartPage - Clicking checkout button
2026-07-25 08:32:36 INFO  [main] BasePage - Clicking element : [[ChromeDriver: chrome on windows (851654302d1195a3e675a27f65d0e7a1)] -> id: checkout]
2026-07-25 08:32:36 INFO  [main] BasePage - Getting text : Your Cart
2026-07-25 08:32:36 INFO  [main] BaseTest - Cleaning test execution
2026-07-25 08:32:36 INFO  [main] DriverFactory - Closing browser
2026-07-25 08:32:36 INFO  [main] DriverFactory - Browser closed successfully
2026-07-25 08:32:36 INFO  [main] BaseTest - ========== Test Execution Completed ==========
2026-07-25 08:32:59 INFO  [main] TestListener - ========== Test Execution Started ==========
2026-07-25 08:32:59 INFO  [main] ExtentReportManager - Extent Report Created : C:\Users\HP\Desktop\Project\selenium-testng-framework\reports\AutomationReport_20260725_083259.html
2026-07-25 08:32:59 INFO  [TestNG-test=End To End Test-1] BaseTest - ========== Starting Test : verifyEndToEndPurchaseFlow ==========
2026-07-25 08:32:59 INFO  [TestNG-test=End To End Test-1] ConfigReader - Loading config.properties file
2026-07-25 08:32:59 INFO  [TestNG-test=End To End Test-1] ConfigReader - Configuration loaded successfully
2026-07-25 08:32:59 INFO  [TestNG-test=End To End Test-1] DriverFactory - Initializing browser : CHROME
2026-07-25 08:33:01 INFO  [TestNG-test=End To End Test-1] DriverFactory - CHROME browser launched successfully
2026-07-25 08:33:01 INFO  [TestNG-test=End To End Test-1] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 08:33:04 INFO  [TestNG-test=End To End Test-1] TestListener - Test Started : com.amol.automation.tests.EndToEndTest.verifyEndToEndPurchaseFlow
2026-07-25 08:33:04 INFO  [TestNG-test=End To End Test-1] ExtentReportManager - Extent Test Created : com.amol.automation.tests.EndToEndTest.verifyEndToEndPurchaseFlow
2026-07-25 08:33:04 INFO  [TestNG-test=End To End Test-1] EndToEndTest - ===== End To End Purchase Started =====
2026-07-25 08:33:04 INFO  [TestNG-test=End To End Test-1] LoginPage - Starting login process
2026-07-25 08:33:04 INFO  [TestNG-test=End To End Test-1] LoginPage - Entering username : standard_user
2026-07-25 08:33:04 INFO  [TestNG-test=End To End Test-1] BasePage - Entering text : standard_user
2026-07-25 08:33:04 INFO  [TestNG-test=End To End Test-1] LoginPage - Entering password
2026-07-25 08:33:04 INFO  [TestNG-test=End To End Test-1] BasePage - Entering text : secret_sauce
2026-07-25 08:33:04 INFO  [TestNG-test=End To End Test-1] LoginPage - Clicking Login button
2026-07-25 08:33:04 INFO  [TestNG-test=End To End Test-1] BasePage - Clicking element : [[ChromeDriver: chrome on windows (c956e5200901a68c04c7bd70b97468ed)] -> id: login-button]
2026-07-25 08:33:05 INFO  [TestNG-test=End To End Test-1] LoginPage - Login successful, navigating to Home Page
2026-07-25 08:33:05 INFO  [TestNG-test=End To End Test-1] EndToEndTest - Login completed
2026-07-25 08:33:05 INFO  [TestNG-test=End To End Test-1] BasePage - Getting text : Products
2026-07-25 08:33:05 INFO  [TestNG-test=End To End Test-1] EndToEndTest - Product page verified
2026-07-25 08:33:05 INFO  [TestNG-test=End To End Test-1] EndToEndTest - Product added to cart
2026-07-25 08:33:05 INFO  [TestNG-test=End To End Test-1] CartPage - Getting cart title
2026-07-25 08:33:05 INFO  [TestNG-test=End To End Test-1] BasePage - Getting text : Products
2026-07-25 08:33:05 ERROR [TestNG-test=End To End Test-1] TestListener - Test Failed : verifyEndToEndPurchaseFlow
2026-07-25 08:33:05 INFO  [TestNG-test=End To End Test-1] ScreenshotUtils - Screenshot captured successfully : C:\Users\HP\Desktop\Project\selenium-testng-framework\screenshots\verifyEndToEndPurchaseFlow_20260725_083305.png
2026-07-25 08:33:05 INFO  [TestNG-test=End To End Test-1] BaseTest - Cleaning test execution
2026-07-25 08:33:05 INFO  [TestNG-test=End To End Test-1] DriverFactory - Closing browser
2026-07-25 08:33:05 INFO  [TestNG-test=End To End Test-1] DriverFactory - Browser closed successfully
2026-07-25 08:33:05 INFO  [TestNG-test=End To End Test-1] BaseTest - ========== Test Execution Completed ==========
2026-07-25 08:33:05 INFO  [main] TestListener - ========== Test Execution Completed ==========
2026-07-25 08:33:06 INFO  [main] ExtentReportManager - Extent Report flushed
2026-07-25 10:10:22 INFO  [main] BaseTest - ========== Starting Test : verifyEndToEndPurchaseFlow ==========
2026-07-25 10:10:22 INFO  [main] ConfigReader - Loading config.properties file
2026-07-25 10:10:22 INFO  [main] ConfigReader - Configuration loaded successfully
2026-07-25 10:10:22 INFO  [main] DriverFactory - Initializing browser : CHROME
2026-07-25 10:10:25 INFO  [main] DriverFactory - CHROME browser launched successfully
2026-07-25 10:10:25 INFO  [main] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 10:10:29 INFO  [main] EndToEndTest - ===== SauceDemo E2E Purchase Started =====
2026-07-25 10:10:29 INFO  [main] LoginPage - Starting login process
2026-07-25 10:10:29 INFO  [main] LoginPage - Entering username : standard_user
2026-07-25 10:10:29 INFO  [main] BasePage - Entering text : standard_user
2026-07-25 10:10:29 INFO  [main] LoginPage - Entering password
2026-07-25 10:10:29 INFO  [main] BasePage - Entering text : secret_sauce
2026-07-25 10:10:29 INFO  [main] LoginPage - Clicking Login button
2026-07-25 10:10:29 INFO  [main] BasePage - Clicking element : [[ChromeDriver: chrome on windows (a503b3479dc0d816e97aff61b43f91e5)] -> id: login-button]
2026-07-25 10:10:30 INFO  [main] LoginPage - Login successful
2026-07-25 10:10:30 INFO  [main] HomePage - Checking products page visibility
2026-07-25 10:10:30 INFO  [main] EndToEndTest - Login completed successfully
2026-07-25 10:10:30 INFO  [main] ProductPage - Getting product page title
2026-07-25 10:10:30 INFO  [main] BasePage - Getting text : Products
2026-07-25 10:10:30 INFO  [main] EndToEndTest - Products page verified
2026-07-25 10:10:30 INFO  [main] ProductPage - Adding Sauce Labs Backpack to cart
2026-07-25 10:10:30 INFO  [main] BasePage - Clicking element : [[ChromeDriver: chrome on windows (a503b3479dc0d816e97aff61b43f91e5)] -> id: add-to-cart-sauce-labs-backpack]
2026-07-25 10:10:30 INFO  [main] ProductPage - Getting cart count
2026-07-25 10:10:30 INFO  [main] BasePage - Getting text : 1
2026-07-25 10:10:30 INFO  [main] EndToEndTest - Product added to cart
2026-07-25 10:10:30 INFO  [main] ProductPage - Opening cart page
2026-07-25 10:10:30 INFO  [main] BasePage - Clicking element : [[ChromeDriver: chrome on windows (a503b3479dc0d816e97aff61b43f91e5)] -> class name: shopping_cart_link]
2026-07-25 10:10:31 INFO  [main] CartPage - Getting cart title
2026-07-25 10:10:31 INFO  [main] BasePage - Getting text : Your Cart
2026-07-25 10:10:31 INFO  [main] CartPage - Getting product name
2026-07-25 10:10:31 INFO  [main] BasePage - Getting text : Sauce Labs Backpack
2026-07-25 10:10:31 INFO  [main] EndToEndTest - Cart verified
2026-07-25 10:10:31 INFO  [main] CartPage - Clicking checkout button
2026-07-25 10:10:31 INFO  [main] BasePage - Clicking element : [[ChromeDriver: chrome on windows (a503b3479dc0d816e97aff61b43f91e5)] -> id: checkout]
2026-07-25 10:10:31 INFO  [main] CheckoutPage - Getting checkout title
2026-07-25 10:10:31 INFO  [main] BasePage - Getting text : Checkout: Your Information
2026-07-25 10:10:31 INFO  [main] CheckoutPage - Entering checkout information
2026-07-25 10:10:31 INFO  [main] BasePage - Entering text : Amol
2026-07-25 10:10:31 INFO  [main] BasePage - Entering text : Sarode
2026-07-25 10:10:32 INFO  [main] BasePage - Entering text : 382481
2026-07-25 10:10:32 INFO  [main] BasePage - Clicking element : [[ChromeDriver: chrome on windows (a503b3479dc0d816e97aff61b43f91e5)] -> id: continue]
2026-07-25 10:10:32 INFO  [main] CheckoutOverviewPage - Getting checkout overview title
2026-07-25 10:10:32 INFO  [main] BasePage - Getting text : Checkout: Your Information
2026-07-25 10:10:32 INFO  [main] BaseTest - Cleaning test execution
2026-07-25 10:10:32 INFO  [main] DriverFactory - Closing browser
2026-07-25 10:10:32 INFO  [main] DriverFactory - Browser closed successfully
2026-07-25 10:10:32 INFO  [main] BaseTest - ========== Test Execution Completed ==========
2026-07-25 10:13:18 INFO  [main] TestListener - ========== Test Execution Started ==========
2026-07-25 10:13:18 INFO  [main] ExtentReportManager - Extent Report Created : C:\Users\HP\Desktop\Project\selenium-testng-framework\reports\AutomationReport_20260725_101318.html
2026-07-25 10:13:19 INFO  [main] ExcelUtils - Reading Excel file : src/main/resources/testdata/LoginData.xlsx
2026-07-25 10:13:20 INFO  [main] ExcelUtils - Excel data loaded successfully
2026-07-25 10:13:20 INFO  [main] BaseTest - ========== Starting Test : verifyValidLogin ==========
2026-07-25 10:13:20 INFO  [main] ConfigReader - Loading config.properties file
2026-07-25 10:13:20 INFO  [main] ConfigReader - Configuration loaded successfully
2026-07-25 10:13:20 INFO  [main] DriverFactory - Initializing browser : CHROME
2026-07-25 10:13:25 INFO  [main] DriverFactory - CHROME browser launched successfully
2026-07-25 10:13:25 INFO  [main] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 10:13:27 INFO  [main] TestListener - Test Started : com.amol.automation.tests.LoginTest.verifyValidLogin
2026-07-25 10:13:27 INFO  [main] ExtentReportManager - Extent Test Created : com.amol.automation.tests.LoginTest.verifyValidLogin
2026-07-25 10:13:27 INFO  [main] LoginTest - Starting Login Test
2026-07-25 10:13:27 INFO  [main] LoginPage - Starting login process
2026-07-25 10:13:27 INFO  [main] LoginPage - Entering username : amol.test@gmail.com
2026-07-25 10:13:27 INFO  [main] BasePage - Entering text : amol.test@gmail.com
2026-07-25 10:13:29 INFO  [main] LoginPage - Entering password
2026-07-25 10:13:29 INFO  [main] BasePage - Entering text : Test@123
2026-07-25 10:13:29 INFO  [main] LoginPage - Clicking Login button
2026-07-25 10:13:29 INFO  [main] BasePage - Clicking element : [[ChromeDriver: chrome on windows (4efa1386554958947142fd170b39e5f7)] -> id: login-button]
2026-07-25 10:13:29 INFO  [main] LoginPage - Login successful
2026-07-25 10:13:29 INFO  [main] LoginTest - Login completed successfully
2026-07-25 10:13:29 INFO  [main] HomePage - Checking products page visibility
2026-07-25 10:14:42 INFO  [main] TestListener - ========== Test Execution Started ==========
2026-07-25 10:14:42 INFO  [main] ExtentReportManager - Extent Report Created : C:\Users\HP\Desktop\Project\selenium-testng-framework\reports\AutomationReport_20260725_101442.html
2026-07-25 10:14:42 INFO  [main] ExcelUtils - Reading Excel file : src/main/resources/testdata/LoginData.xlsx
2026-07-25 10:14:43 INFO  [main] ExcelUtils - Excel data loaded successfully
2026-07-25 10:14:43 INFO  [main] BaseTest - ========== Starting Test : verifyValidLogin ==========
2026-07-25 10:14:43 INFO  [main] ConfigReader - Loading config.properties file
2026-07-25 10:14:43 INFO  [main] ConfigReader - Configuration loaded successfully
2026-07-25 10:14:43 INFO  [main] DriverFactory - Initializing browser : CHROME
2026-07-25 10:14:45 INFO  [main] DriverFactory - CHROME browser launched successfully
2026-07-25 10:14:45 INFO  [main] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 10:14:48 INFO  [main] TestListener - Test Started : com.amol.automation.tests.LoginTest.verifyValidLogin
2026-07-25 10:14:48 INFO  [main] ExtentReportManager - Extent Test Created : com.amol.automation.tests.LoginTest.verifyValidLogin
2026-07-25 10:14:48 INFO  [main] LoginTest - Starting Login Test
2026-07-25 10:14:48 INFO  [main] LoginPage - Starting login process
2026-07-25 10:14:48 INFO  [main] LoginPage - Entering username : standard_user
2026-07-25 10:14:48 INFO  [main] BasePage - Entering text : standard_user
2026-07-25 10:14:49 INFO  [main] LoginPage - Entering password
2026-07-25 10:14:49 INFO  [main] BasePage - Entering text : secret_sauce
2026-07-25 10:14:49 INFO  [main] LoginPage - Clicking Login button
2026-07-25 10:14:49 INFO  [main] BasePage - Clicking element : [[ChromeDriver: chrome on windows (aa513d5a27657d0e9b924b0caca8aef2)] -> id: login-button]
2026-07-25 10:14:49 INFO  [main] LoginPage - Login successful
2026-07-25 10:14:49 INFO  [main] LoginTest - Login completed successfully
2026-07-25 10:14:49 INFO  [main] HomePage - Checking products page visibility
2026-07-25 10:14:49 INFO  [main] LoginTest - Login Test Completed
2026-07-25 10:14:49 INFO  [main] TestListener - Test Passed : verifyValidLogin
2026-07-25 10:14:49 INFO  [main] BaseTest - Cleaning test execution
2026-07-25 10:14:49 INFO  [main] DriverFactory - Closing browser
2026-07-25 10:14:50 INFO  [main] DriverFactory - Browser closed successfully
2026-07-25 10:14:50 INFO  [main] BaseTest - ========== Test Execution Completed ==========
2026-07-25 10:14:50 INFO  [main] BaseTest - ========== Starting Test : verifyValidLogin ==========
2026-07-25 10:14:50 INFO  [main] DriverFactory - Initializing browser : CHROME
2026-07-25 10:14:51 INFO  [main] DriverFactory - CHROME browser launched successfully
2026-07-25 10:14:51 INFO  [main] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 10:14:54 INFO  [main] TestListener - Test Started : com.amol.automation.tests.LoginTest.verifyValidLogin
2026-07-25 10:14:54 INFO  [main] ExtentReportManager - Extent Test Created : com.amol.automation.tests.LoginTest.verifyValidLogin
2026-07-25 10:14:54 INFO  [main] LoginTest - Starting Login Test
2026-07-25 10:14:54 INFO  [main] LoginPage - Starting login process
2026-07-25 10:14:54 INFO  [main] LoginPage - Entering username : locked_out_user
2026-07-25 10:14:54 INFO  [main] BasePage - Entering text : locked_out_user
2026-07-25 10:14:54 INFO  [main] LoginPage - Entering password
2026-07-25 10:14:54 INFO  [main] BasePage - Entering text : secret_sauce
2026-07-25 10:14:54 INFO  [main] LoginPage - Clicking Login button
2026-07-25 10:14:54 INFO  [main] BasePage - Clicking element : [[ChromeDriver: chrome on windows (194842a57cf7f014a3f05ad6c845e0d0)] -> id: login-button]
2026-07-25 10:14:54 INFO  [main] LoginPage - Login successful
2026-07-25 10:14:54 INFO  [main] LoginTest - Login completed successfully
2026-07-25 10:14:54 INFO  [main] HomePage - Checking products page visibility
2026-07-25 10:15:25 ERROR [main] TestListener - Test Failed : verifyValidLogin
2026-07-25 10:15:25 INFO  [main] ScreenshotUtils - Screenshot captured successfully : C:\Users\HP\Desktop\Project\selenium-testng-framework\screenshots\verifyValidLogin_20260725_101525.png
2026-07-25 10:15:25 INFO  [main] BaseTest - Cleaning test execution
2026-07-25 10:15:25 INFO  [main] DriverFactory - Closing browser
2026-07-25 10:15:26 INFO  [main] DriverFactory - Browser closed successfully
2026-07-25 10:15:26 INFO  [main] BaseTest - ========== Test Execution Completed ==========
2026-07-25 10:15:26 INFO  [main] BaseTest - ========== Starting Test : verifyValidLogin ==========
2026-07-25 10:15:26 INFO  [main] DriverFactory - Initializing browser : CHROME
2026-07-25 10:15:27 INFO  [main] DriverFactory - CHROME browser launched successfully
2026-07-25 10:15:27 INFO  [main] BaseTest - Opening application URL : https://www.saucedemo.com/
2026-07-25 10:15:29 INFO  [main] TestListener - Test Started : com.amol.automation.tests.LoginTest.verifyValidLogin
2026-07-25 10:15:29 INFO  [main] ExtentReportManager - Extent Test Created : com.amol.automation.tests.LoginTest.verifyValidLogin
2026-07-25 10:15:29 INFO  [main] LoginTest - Starting Login Test
